"	⸮",,,,,,,,,,,,,,
$GPRMC,30617,A,3754.4078,S,14508.1016,E,1.31,272.87,280317,,,A*74,,
$GPRMC,30618,A,3754.4078,S,14508.101,E,1.64,274.79,280317,,,A*7A,,
$GPRMC,30619,A,3754.4078,S,14508.1002,E,2.6,268.83,280317,,,A*77,,
$GPRMC,30620,A,3754.4078,S,14508.0993,E,2.61,269.66,280317,,,A*76,,
$GPRMC,30621,A,3754.4078,S,14508.0983,E,2.64,270.01,280317,,,A*7A,,
$GPRMC,30622,A,3754.4078,S,14508.0974,E,2.62,268.02,280317,,,A*7D,,
$GPRMC,30623,A,3754.4079,S,14508.0964,E,2.72,269.69,280317,,,A*71,,
$GPRMC,30624,A,3754.4079,S,14508.0954,E,2.7,269.1,280317,,,A*79,,
$GPRMC,30625,A,3754.4079,S,14508.0944,E,2.59,266.95,280317,,,A*70,,
$GPRMC,30626,A,3754.4079,S,14508.0935,E,2.51,271.32,280317,,,A*76,,
$GPRMC,30627,A,3754.4079,S,14508.0926,E,2.53,273.33,280317,,,A*74,,
$GPRMC,30628,A,3754.4079,S,14508.0917,E,2.62,270.01,280317,,,A*79,,
$GPRMC,30629,A,3754.4079,S,14508.0908,E,2.49,266.57,280317,,,A*7B,,
$GPRMC,30630,A,3754.408,S,14508.0899,E,2.5,266.29,280317,,,A*7D,,
$GPRMC,30631,A,3754.408,S,14508.0889,E,2.66,266.44,280317,,,A*73,,
$GPRMC,30632,A,3754.4081,S,14508.088,E,2.49,270.95,280317,,,A*7E,,
$GPRMC,30633,A,3754.4081,S,14508.0871,E,2.65,268.39,280317,,,A*70,,
$GPRMC,30634,A,3754.4081,S,14508.0862,E,2.5,269.51,280317,,,A*7C,,
$GPRMC,30635,A,3754.4081,S,14508.0853,E,2.57,269.95,280317,,,A*70,,
$GPRMC,30636,A,3754.4082,S,14508.0843,E,2.61,268.77,280317,,,A*79,,
$GPRMC,30637,A,3754.4082,S,14508.0834,E,2.56,269.68,280317,,,A*73,,
$GPRMC,30638,A,3754.4082,S,14508.0825,E,2.51,267.58,280317,,,A*76,,
$GPRMC,30639,A,3754.4083,S,14508.0816,E,2.58,267.45,280317,,,A*73,,
$GPRMC,30640,A,3754.4083,S,14508.0807,E,2.66,269.14,280317,,,A*7A,,
$GPRMC,30641,A,3754.4083,S,14508.0798,E,2.6,268.17,280317,,,A*76,,
$GPRMC,30642,A,3754.4083,S,14508.0788,E,2.6,267.49,280317,,,A*70,,
$GPRMC,30643,A,3754.4084,S,14508.0779,E,2.71,270.8,280317,,,A*7B,,
$GPRMC,30644,A,3754.4083,S,14508.0769,E,2.72,271,280317,,,A*70,,
$GPRMC,30645,A,3754.4083,S,14508.076,E,2.57,272.76,280317,,,A*7D,,
$GPRMC,30646,A,3754.4083,S,14508.075,E,2.56,271.09,280317,,,A*77,,
$GPRMC,30647,A,3754.4083,S,14508.0741,E,2.55,267.38,280317,,,A*70,,
$GPRMC,30648,A,3754.4083,S,14508.0732,E,2.53,267.64,280317,,,A*74,,
$GPRMC,30649,A,3754.4083,S,14508.0723,E,2.57,270.08,280317,,,A*7D,,
$GPRMC,30650,A,3754.4083,S,14508.0713,E,2.53,267.48,280317,,,A*70,,
$GPRMC,30651,A,3754.4083,S,14508.0704,E,2.37,269.06,280317,,,A*71,,
$GPRMC,30652,A,3754.4085,S,14508.0696,E,2.21,247.42,280317,,,A*75,,
$GPRMC,30653,A,3754.4087,S,14508.069,E,1.69,239.98,280317,,,A*71,,
$GPRMC,30654,A,3754.4089,S,14508.0686,E,0.85,242.3,280317,,,A*72,,
$GPRMC,30655,A,3754.4091,S,14508.0684,E,0.93,221.61,280317,,,A*7E,,
$GPRMC,30656,A,3754.4091,S,14508.0684,E,0.45,230.08,280317,,,A*79,,
$GPRMC,30657,A,3754.409,S,14508.0685,E,0.13,217.77,280317,,,A*76,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
$PGTOP,11,2*6E,,,,,,,,,,,,
